Track Name,Artist
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes
Mutual,Shawn Mendes
Nervous,Shawn Mendes
Particular Taste,Shawn Mendes
Perfectly Wrong,Shawn Mendes
Piece Of You,Shawn Mendes
Queen,Shawn Mendes
Señorita,Shawn Mendes
Song For No One,Shawn Mendes
Stitches,Shawn Mendes
Teach Me How To Love,Shawn Mendes
The Christmas Song (Shawn Mendes & Camila Cabello),Shawn Mendes
There's Nothing Holdin' Me Back,Shawn Mendes
Treat You Better,Shawn Mendes
Under Pressure,Shawn Mendes
When You're Ready,Shawn Mendes
Where Were You In The Morning?,Shawn Mendes
Why,Shawn Mendes
Wonder,Shawn Mendes
Youth (feat. Khalid),Shawn Mendes
Youth feat. Khalid,Shawn Mendes
Mo Bamba,Sheck Wes
Broccoli (feat. Lil Yachty),Shelley FKA DRAM
Affalterbach,Shindy
DODI,Shindy
EFH,Shindy
Nautilus,Shindy
Raffaello,Shindy
Tiffany,Shindy
What's Luv,Shindy
90-60-111,Shirin David
Brillis,Shirin David
Fliegst Du mit,Shirin David
Gib Ihm,Shirin David
HOES UP G'S DOWN,Shirin David
Ich darf das,Shirin David
Lieben wir,Shirin David
Nur mit Dir (feat. Xavier Naidoo),Shirin David
ON OFF (feat. Maître Gims),Shirin David
Orbit,Shirin David
Auto Blu,Shiva
Calmo,Shiva
Soldi in Nero - feat. Sfera Ebbasta,Shiva
Love Tonight - Edit,Shouse
Audio,Sia
Cheap Thrills,Sia
Courage to Change,Sia
Floating Through Space,Sia
Genius,Sia
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia
"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Sia
Helium (Sia vs. David Guetta & Afrojack),Sia
Hey Boy,Sia
I'm Still Here,Sia
Mountains,Sia
Move Your Body - Single Mix,Sia
No New Friends,Sia
"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia
Santa's Coming for Us,Sia
Saved My Life,Sia
Snowman,Sia
The Greatest,Sia
The Greatest (feat. Kendrick Lamar),Sia
Thunderclouds,Sia
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia
Together,Sia
2002,Sido
Came Here for Love,Sigala
Just Got Paid,Sigala
Lullaby,Sigala
Don't Kill My Vibe,Sigrid
Strangers,Sigrid
Electricity (with Dua Lipa),Silk City
Hair Down (feat. Kendrick Lamar),SiR
Far Gone (feat. Lil Baby),Ski Mask The Slump God
Faucet Failure,Ski Mask The Slump God
Foot Fungus,Ski Mask The Slump God
LA LA,Ski Mask The Slump God
Nuketown (feat. Juice WRLD),Ski Mask The Slump God
So High,Ski Mask The Slump God
Purple Lamborghini (with Rick Ross),Skrillex
Would You Ever,Skrillex
Merry Xmas Everybody,Slade
2055,Sleepy Hallow
Deep End Freestyle,Sleepy Hallow
Birth Of The Cruel,Slipknot
Critical Darling,Slipknot
Nero Forte,Slipknot
Unsainted,Slipknot
Nephew (feat. Lil Pump),Smokepurpp
Don't Leave,Snakehips
Either Way (feat. Joey Bada$$),Snakehips
Chasing Cars,Snow Patrol
Paramedic!,SOB X RBE
Magic In The Hamptons (feat. Lil Yachty),Social House
1 2  3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes
R.I.P. (feat. Rita Ora & Anitta),Sofía Reyes
Almeda,Solange
Stay Flo,Solange
Black Hole Sun,Soundgarden
Fell On Black Days,Soundgarden
Spoonman,Soundgarden
Hash Hash,SSIO
Lonesome Train,Stan Kenton
Romantic - NOTD Remix,Stanaj
Dick (feat. Doja Cat),StarBoi3
Waterfall,Stargate
Call On Me - Ryan Riback Extended Remix,Starley
Call on Me - Ryan Riback Remix,Starley
Wake Up Where You Are,State of Sound
Party Girl,StaySolidRocky
Party Girl (Remix),StaySolidRocky
I Love You 3000,Stephanie Poetri
All Night,Steve Aoki
Be Somebody (feat. Kiiara),Steve Aoki
Just Hold On,Steve Aoki
Waste It On Me (feat. BTS),Steve Aoki
Superstition - Single Version,Stevie Wonder
What Christmas Means To Me,Stevie Wonder
Audacity (feat. Headie One),Stormzy
Big For Your Boots,Stormzy
Cold,Stormzy
Own It (feat. Ed Sheeran & Burna Boy),Stormzy
Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,Stormzy
Vossi Bop,Stormzy
Back Door,Stray Kids
Estamos Bien,Street Rappers
Jenny (I Wanna Ruin Our Friendship),Studio Killers
Cradles,Sub Urban
Casanova,Summer Cem
Diamonds (feat. Capital Bra),Summer Cem
Summer Cem (feat. Luciano),Summer Cem
Yallah Goodbye (feat. Gringo),Summer Cem
Come Thru (with Usher),Summer Walker
Girls Need Love (with Drake) - Remix,Summer Walker
My Affection (with PARTYNEXTDOOR),Summer Walker
Playing Games (with Bryson Tiller) - Extended Version,Summer Walker
Something Real (with London On Da Track & Chris Brown),Summer Walker
Hey Mamma - Radio Edit,Sunstroke Project
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei
Jopping,SuperM
Freaks,Surf Curse
ily (i love you baby) (feat. Emilee),Surf Mesa
Learn To Fly,Surfaces
Sunday Best,Surfaces
Hurt To Look (feat. Rae Sremmurd),Swae Lee
Someone Said,Swae Lee
Won't Be Late (feat. Drake),Swae Lee
Genocidal Humanoidz,System Of A Down
Protect The Land,System Of A Down
Good Days,SZA
Hit Different,SZA
Love Galore (feat. Travis Scott),SZA
Power is Power,SZA
Power is Power (feat. The Weeknd & Travis Scott),SZA
The Other Side (from Trolls World Tour),SZA
The Weekend - Funk Wav Remix,SZA
Adicto (with Anuel AA & Ozuna),Tainy
"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy
Casper,Takeoff
Last Memory,Takeoff
Martian - Intro,Takeoff
She Gon Wink,Takeoff
Borderline,Tame Impala
Breathe Deeper,Tame Impala
Instant Destiny,Tame Impala
Is It True,Tame Impala
It Might Be Time,Tame Impala
Lost In Yesterday,Tame Impala
On Track,Tame Impala
One More Year,Tame Impala
Patience,Tame Impala
Posthumous Forgiveness,Tame Impala
The Less I Know The Better,Tame Impala
Tomorrow's Dust,Tame Impala
Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon
you broke me first,Tate McRae
The Race,Tay-K
...Ready For It?,Taylor Swift
‘tis the damn season,Taylor Swift
Afterglow,Taylor Swift
august,Taylor Swift
Bad Blood,Taylor Swift
betty,Taylor Swift
Blank Space,Taylor Swift
Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift
Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift
Call It What You Want,Taylor Swift
cardigan,Taylor Swift
champagne problems,Taylor Swift
Change (Taylor’s Version),Taylor Swift
Christmas Tree Farm,Taylor Swift
closure,Taylor Swift
Come In With The Rain (Taylor’s Version),Taylor Swift
coney island (feat. The National),Taylor Swift
Cornelia Street,Taylor Swift
cowboy like me,Taylor Swift
Cruel Summer,Taylor Swift
Daylight,Taylor Swift
Death By A Thousand Cuts,Taylor Swift
Delicate,Taylor Swift
Don’t Blame Me,Taylor Swift
Don’t You (Taylor’s Version) (From The Vault),Taylor Swift
dorothea,Taylor Swift
End Game,Taylor Swift
epiphany,Taylor Swift
evermore (feat. Bon Iver),Taylor Swift
exile (feat. Bon Iver),Taylor Swift
False God,Taylor Swift
Fearless (Taylor’s Version),Taylor Swift
Fifteen (Taylor’s Version),Taylor Swift
Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift
Forever & Always (Taylor’s Version),Taylor Swift
Getaway Car,Taylor Swift
gold rush,Taylor Swift
Gorgeous,Taylor Swift
happiness,Taylor Swift
Hey Stephen (Taylor’s Version),Taylor Swift
hoax,Taylor Swift
I Did Something Bad,Taylor Swift
I Forgot That You Existed,Taylor Swift
I Think He Knows,Taylor Swift
illicit affairs,Taylor Swift
invisible string,Taylor Swift
It’s Nice To Have A Friend,Taylor Swift
it’s time to go - bonus track,Taylor Swift
ivy,Taylor Swift
Jump Then Fall (Taylor’s Version),Taylor Swift
London Boy,Taylor Swift
long story short,Taylor Swift
Look What You Made Me Do,Taylor Swift
Love Story,Taylor Swift
Love Story (Taylor’s Version),Taylor Swift
Lover,Taylor Swift
Lover (Remix) [feat. Shawn Mendes],Taylor Swift
mad woman,Taylor Swift
marjorie,Taylor Swift
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift
mirrorball,Taylor Swift
Miss Americana & The Heartbreak Prince,Taylor Swift
Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift
my tears ricochet,Taylor Swift
"no body, no crime (feat. HAIM)",Taylor Swift
Only The Young - Featured in Miss Americana,Taylor Swift
Paper Rings,Taylor Swift
peace,Taylor Swift
September - Recorded at The Tracking Room Nashville,Taylor Swift
seven,Taylor Swift
Shake It Off,Taylor Swift
Soon You’ll Get Better (feat. The Chicks),Taylor Swift
Style,Taylor Swift
Superstar (Taylor’s Version),Taylor Swift
Tell Me Why (Taylor’s Version),Taylor Swift
That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),Taylor Swift
the 1,Taylor Swift
The Archer,Taylor Swift
The Best Day (Taylor’s Version),Taylor Swift
the last great american dynasty,Taylor Swift
The Man,Taylor Swift
The Other Side Of The Door (Taylor’s Version),Taylor Swift
The Way I Loved You (Taylor’s Version),Taylor Swift
this is me trying,Taylor Swift
Today Was A Fairytale (Taylor’s Version),Taylor Swift
tolerate it,Taylor Swift
Untouchable (Taylor’s Version),Taylor Swift
We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift
White Horse (Taylor’s Version),Taylor Swift
Wildest Dreams,Taylor Swift
willow,Taylor Swift
You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift
You Belong With Me (Taylor’s Version),Taylor Swift
You Need To Calm Down,Taylor Swift
You’re Not Sorry (Taylor’s Version),Taylor Swift
Polvere (feat. Capo Plaza),Tedua
Jettski Grizzley (feat. Lil Pump),Tee Grizzley
Preta do Cabelo Cacheado,Th CDM
2ollipop,tha Supreme
blun7 a swishland,tha Supreme
come fa1,tha Supreme
fuck 3x,tha Supreme
m12ano - feat. Mara Sattei,tha Supreme
occh1 purpl3 - feat. Marracash,tha Supreme
sw1n6o - feat. Salmo,tha Supreme
Desde Esa Noche (feat. Maluma),Thalia
No Me Acuerdo,Thalia
Be My Mistake,The 1975
Frail State Of Mind,The 1975
Give Yourself A Try,The 1975
I Always Wanna Die (Sometimes),The 1975
If You’re Too Shy (Let Me Know),The 1975
If You’re Too Shy (Let Me Know) - Edit,The 1975
It's Not Living (If It's Not With You),The 1975
Jesus Christ 2005 God Bless America,The 1975
Love It If We Made It,The 1975
Me & You Together Song,The 1975
People,The 1975
Sincerity Is Scary,The 1975
Tonight (I Wish I Was Your Boy),The 1975
TOOTIMETOOTIMETOOTIME,The 1975
Little Saint Nick - 1991 Remix,The Beach Boys
Twist And Shout - Remastered,The Beatles
Lo/Hi,The Black Keys
APESHIT,The Carters
BOSS,The Carters
All We Know,The Chainsmokers
Beach House,The Chainsmokers
Bloodstream,The Chainsmokers
Break Up Every Night,The Chainsmokers
Call You Mine,The Chainsmokers
Call You Mine (feat. Bebe Rexha),The Chainsmokers
Closer,The Chainsmokers
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers
Don't Let Me Down (feat. Daya),The Chainsmokers
Don't Say,The Chainsmokers
Everybody Hates Me,The Chainsmokers
Family,The Chainsmokers
Honest,The Chainsmokers
Hope,The Chainsmokers
It Won't Kill Ya,The Chainsmokers
Kills You Slowly,The Chainsmokers
Last Day Alive,The Chainsmokers
My Type,The Chainsmokers
Paris,The Chainsmokers
Push My Luck,The Chainsmokers
Roses (feat. ROZES),The Chainsmokers
Setting Fires,The Chainsmokers
Sick Boy,The Chainsmokers
Side Effects (feat. Emily Warren),The Chainsmokers
Siren,The Chainsmokers
Somebody,The Chainsmokers
Something Just Like This,The Chainsmokers
Takeaway,The Chainsmokers
Takeaway (feat. Lennon Stella),The Chainsmokers
The One,The Chainsmokers
This Feeling,The Chainsmokers
This Feeling (feat. Kelsea Ballerini),The Chainsmokers
Wake Up Alone,The Chainsmokers
Who Do You Love,The Chainsmokers
You Owe Me,The Chainsmokers
Young,The Chainsmokers
This Is Halloween,The Citizens of Halloween
Should I Stay or Should I Go - Remastered,The Clash
Dreams,The Cranberries
Linger,The Cranberries
Ode To My Family,The Cranberries
Zombie,The Cranberries
Honda Civic,The Cratez
Skifahren (feat. Joshi Mizu),The Cratez
Don't Shoot (feat. Rick Ross  2 Chainz  Diddy  Fabolous  Wale  DJ Khaled  Swizz Beatz  Yo Gotti  Currensy  Problem  King Pharaoh & TGT),The Game
Iris,The Goo Goo Dolls
I Saw Mommy Kissing Santa Claus,The Jackson 5
I Want You Back,The Jackson 5
Santa Claus Is Coming To Town,The Jackson 5
ALWAYS DO,The Kid LAROI
"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",The Kid LAROI
FEEL SOMETHING (feat. Marshmello),The Kid LAROI
GO (feat. Juice WRLD),The Kid LAROI
SO DONE,The Kid LAROI
Stay (with Justin Bieber),The Kid LAROI
TELL ME WHY,The Kid LAROI
TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI
WITHOUT YOU,The Kid LAROI
WITHOUT YOU (with Miley Cyrus),The Kid LAROI
Blowback,The Killers
Mr. Brightside,The Killers
Run For Cover,The Killers
The Man,The Killers
Daddy Issues,The Neighbourhood
Sweater Weather,The Neighbourhood
Christmas Time,The Platters
Fairytale of New York (feat. Kirsty MacColl),The Pogues
Every Breath You Take,The Police
Every Breath You Take - Remastered 2003,The Police
Living In A Ghost Town,The Rolling Stones
Frosty the Snowman,The Ronettes
Sleigh Ride,The Ronettes
Dile la Verdad,The Rudeboyz
THE SCOTTS,THE SCOTTS
Rain,The Script
Bad Decisions,The Strokes
Brooklyn Bridge To Chorus,The Strokes
Eternal Summer,The Strokes
Selfless,The Strokes
The Adults Are Talking,The Strokes
All Night,The Vamps
Middle Of The Night,The Vamps
After Hours,The Weeknd
Alone Again,The Weeknd
Blinding Lights,The Weeknd
Blinding Lights (with ROSALÍA) - Remix,The Weeknd
Call Out My Name,The Weeknd
Can't Feel My Face,The Weeknd
Die For You,The Weeknd
Earned It (Fifty Shades Of Grey),The Weeknd
Escape From LA,The Weeknd
Faith,The Weeknd
Final Lullaby - Bonus Track,The Weeknd
Hardest To Love,The Weeknd
Heartless,The Weeknd
Hurt You,The Weeknd
I Feel It Coming,The Weeknd
I Was Never There,The Weeknd
In Your Eyes,The Weeknd
In Your Eyes (with Doja Cat) - Remix,The Weeknd
Missed You - Bonus Track,The Weeknd
Nothing Compares - Bonus Track,The Weeknd
Often,The Weeknd
Party Monster,The Weeknd
Pray For Me (with Kendrick Lamar),The Weeknd
Privilege,The Weeknd
Reminder,The Weeknd
Reminder - Remix,The Weeknd
Repeat After Me (Interlude),The Weeknd
Rockin’,The Weeknd
Save Your Tears,The Weeknd
Save Your Tears (with Ariana Grande) (Remix),The Weeknd
Scared To Live,The Weeknd
Secrets,The Weeknd
Sidewalks,The Weeknd
Six Feet Under,The Weeknd
Snowchild,The Weeknd
Starboy,The Weeknd
The Hills,The Weeknd
Too Late,The Weeknd
True Colors,The Weeknd
Try Me,The Weeknd
Until I Bleed Out,The Weeknd
Wasted Times,The Weeknd
Seven Nation Army,The White Stripes
A Violent Noise,The xx
Brave For You,The xx
Dangerous,The xx
I Dare You,The xx
Lips,The xx
On Hold,The xx
Performance,The xx
Replica,The xx
Say Something Loving,The xx
Test Me,The xx
Tudo Ok,Thiaguinho MT
Love Is Madness (feat. Halsey),Thirty Seconds To Mars
Walk On Water,Thirty Seconds To Mars
Magic,Thomas Gold
Craving You,Thomas Rhett
Leave Right Now,Thomas Rhett
Marry Me,Thomas Rhett
Unforgettable,Thomas Rhett
"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",Thurl Ravenscroft
God Is A Dancer (with Mabel),Tiësto
Jackie Chan,Tiësto
On My Way,Tiësto
Ritual,Tiësto
The Business,Tiësto
Entre Nosotros,Tiago PZK
Rita,Tierry
Seek Bromance - Avicii Vocal Edit,Tim Berg
Miénteme,TINI
Oye,TINI
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne
GOODMORNINGTOKYO!,TOKYO’S REVENGE
Little Bit of Love,Tom Grennan
Another Love,Tom Odell
Free Fallin',Tom Petty
I Won't Back Down,Tom Petty
Runnin' Down A Dream,Tom Petty
Time To Move On,Tom Petty
Wildflowers,Tom Petty
You Don't Know How It Feels,Tom Petty
You Wreck Me,Tom Petty
American Girl,Tom Petty and the Heartbreakers
Breakdown,Tom Petty and the Heartbreakers
Christmas All Over Again,Tom Petty and the Heartbreakers
Don't Do Me Like That,Tom Petty and the Heartbreakers
Learning To Fly,Tom Petty and the Heartbreakers
Mary Jane's Last Dance,Tom Petty and the Heartbreakers
Refugee,Tom Petty and the Heartbreakers
Just You and I,Tom Walker
Leave a Light On,Tom Walker
CROWN,TOMORROW X TOGETHER
Bad Child,Tones And I
Dance Monkey,Tones And I
Fly Away,Tones And I
Never Seen the Rain,Tones And I
O Christmas Tree,Tony Bennett
Winter Wonderland,Tony Bennett
7empest,TOOL
Descending,TOOL
Fear Inoculum,TOOL
Invincible,TOOL
Legion Inoculant,TOOL
Litanie contre la Peur,TOOL
Pneuma,TOOL
Breaking Me,Topic
10 F*CKS (with Mansa),Tory Lanez
B.I.D,Tory Lanez
Beauty In The Benz (feat. Snoop Dogg),Tory Lanez
Broke In A Minute,Tory Lanez
Broke Leg (with Quavo & Tyga),Tory Lanez
Do The Most,Tory Lanez
DrIP DrIp Drip (feat. Meek Mill),Tory Lanez
Freaky,Tory Lanez
Jerry Sprunger (with T-Pain),Tory Lanez
MiAMi (feat. Gunna),Tory Lanez
Pricey & Spicy,Tory Lanez
Stupid Again,Tory Lanez
Temperature Rising,Tory Lanez
The Take (feat. Chris Brown),Tory Lanez
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Tory Lanez
Who Needs Love,Tory Lanez
Africa,TOTO
Blow That Smoke (feat. Tove Lo),Tove Lo
Cool Girl,Tove Lo
Disco Tits,Tove Lo
Glad He's Gone,Tove Lo
Mistakes,Tove Styrke
Shake Up Christmas,Train
Criminal,Trío Los Josefinos
5% TINT,Travis Scott
ASTROTHUNDER,Travis Scott
BUTTERFLY EFFECT,Travis Scott
CAN'T SAY,Travis Scott
CAROUSEL,Travis Scott
COFFEE BEAN,Travis Scott
FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott
goosebumps,Travis Scott
Goosebumps - Remix,Travis Scott
HIGHEST IN THE ROOM,Travis Scott
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott
Hot (Remix) [feat. Gunna and Travis Scott],Travis Scott
HOUSTONFORNICATION,Travis Scott
NC-17,Travis Scott
NO BYSTANDERS,Travis Scott
R.I.P. SCREW,Travis Scott
SICKO MODE,Travis Scott
SICKO MODE - Skrillex Remix,Travis Scott
SKELETONS,Travis Scott
STARGAZING,Travis Scott
STOP TRYING TO BE GOD,Travis Scott
"The Plan - From the Motion Picture ""TENET""",Travis Scott
WAKE UP,Travis Scott
Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott
WHO? WHAT!,Travis Scott
YOSEMITE,Travis Scott
Falling,Trevor Daniel
Past Life (with Selena Gomez),Trevor Daniel
Dinero,Trinidad Cardona
CANTARES DE NAVIDAD,Trio Vegabajeño
!,Trippie Redd
1400 / 999 Freestyle,Trippie Redd
6 Kiss,Trippie Redd
A.L.L.T.Y. 3,Trippie Redd
All For Me,Trippie Redd
BANG!,Trippie Redd
Be Yourself,Trippie Redd
Bird Shit,Trippie Redd
Can't Love,Trippie Redd
Dark Knight Dummo,Trippie Redd
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd
Death,Trippie Redd
Death (feat. DaBaby),Trippie Redd
Elevate & Motivate,Trippie Redd
Excitement,Trippie Redd
Fire Starter,Trippie Redd
Forever Ever,Trippie Redd
Hate Me,Trippie Redd
Holy Smokes,Trippie Redd
I Tried Loving,Trippie Redd
I Try,Trippie Redd
Immortal,Trippie Redd
Leray,Trippie Redd
Love Me More,Trippie Redd
Love Scars 3,Trippie Redd
Love Sick,Trippie Redd
Loyalty Before Royalty,Trippie Redd
Mac 10,Trippie Redd
Miss The Rage (feat. Playboi Carti),Trippie Redd
Missing My Idols,Trippie Redd
Negative Energy,Trippie Redd
Never Change (feat. Future),Trippie Redd
PILL BREAKER (feat. blackbear & Machine Gun Kelly),Trippie Redd
Real Feel,Trippie Redd
Shake It Up,Trippie Redd
Sleepy Hollow,Trippie Redd
Snake Skin,Trippie Redd
Taking A Walk,Trippie Redd
The Way,Trippie Redd
They Afraid Of You,Trippie Redd
This Ain't That,Trippie Redd
Throw It Away,Trippie Redd
Til The End of Time,Trippie Redd
Together,Trippie Redd
Topanga,Trippie Redd
Toxic Waste,Trippie Redd
U Deserve It,Trippie Redd
UKA UKA,Trippie Redd
Under Enemy Arms,Trippie Redd
Who Needs Love,Trippie Redd
YELL OH,Trippie Redd
Síguelo Bailando,Tropijazz
Bola Rebola,Tropkillaz
Bloom,Troye Sivan
Dance To This (feat. Ariana Grande),Troye Sivan
Easy,Troye Sivan
Lucky Strike,Troye Sivan
My My My!,Troye Sivan
Plum,Troye Sivan
Seventeen,Troye Sivan
Take Yourself Home,Troye Sivan
The Good Side,Troye Sivan
GIANTS,True Damage
Mamichula - con Nicki Nicole,Trueno
Sangría - con WOS,Trueno
Bandito,Twenty One Pilots
Bounce Man,Twenty One Pilots
Chlorine,Twenty One Pilots
Choker,Twenty One Pilots
Cut My Lip,Twenty One Pilots
Formidable,Twenty One Pilots
Good Day,Twenty One Pilots
Heathens,Twenty One Pilots
Jumpsuit,Twenty One Pilots
Leave the City,Twenty One Pilots
Legend,Twenty One Pilots
Level of Concern,Twenty One Pilots
Levitate,Twenty One Pilots
Morph,Twenty One Pilots
Mulberry Street,Twenty One Pilots
My Blood,Twenty One Pilots
Neon Gravestones,Twenty One Pilots
Never Take It,Twenty One Pilots
Nico And The Niners,Twenty One Pilots
No Chances,Twenty One Pilots
Pet Cheetah,Twenty One Pilots
Redecorate,Twenty One Pilots
Ride,Twenty One Pilots
Saturday,Twenty One Pilots
Shy Away,Twenty One Pilots
Smithereens,Twenty One Pilots
Stressed Out,Twenty One Pilots
The Hype,Twenty One Pilots
The Outside,Twenty One Pilots
Alcohol-Free,TWICE
FANCY,TWICE
Feel Special,TWICE
I CAN'T STOP ME,TWICE
MORE & MORE,TWICE
Lovefool,twocolors
Clout (feat. 21 Savage),Ty Dolla $ign
Darkside (with Ty Dolla $ign & Future feat. Kiiara),Ty Dolla $ign
Don't Judge Me (feat. Future & Swae Lee),Ty Dolla $ign
"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign
Ex (feat. YG),Ty Dolla $ign
Expensive (feat. Nicki Minaj),Ty Dolla $ign
Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign
Purple Emoji (feat. J. Cole),Ty Dolla $ign
Spicy (feat. Post Malone),Ty Dolla $ign
Ayy Macarena,Tyga
Contact (feat. Tyga),Tyga
Dip (feat. Nicki Minaj),Tyga
Feel Me,Tyga
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga
Goddamn (feat. A Boogie wit da Hoodie),Tyga
Haute (feat. J Balvin & Chris Brown),Tyga
MAMACITA,Tyga
SWISH,Tyga
Taste (feat. Offset),Tyga
VACATION,Tyga
Tommy Lee (feat. Post Malone),Tyla Yaweh
Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,Tyla Yaweh
911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator"
A BOY IS A GUN*,"Tyler, The Creator"
ARE WE STILL FRIENDS?,"Tyler, The Creator"
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator"
EARFQUAKE,"Tyler, The Creator"
Foreword (feat. Rex Orange County),"Tyler, The Creator"
Garden Shed (feat. Estelle),"Tyler, The Creator"
"GONE, GONE / THANK YOU","Tyler, The Creator"
I Ain't Got Time!,"Tyler, The Creator"
I DON'T LOVE YOU ANYMORE,"Tyler, The Creator"
I THINK,"Tyler, The Creator"
IGOR'S THEME,"Tyler, The Creator"
JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),"Tyler, The Creator"
LUMBERJACK,"Tyler, The Creator"
NEW MAGIC WAND,"Tyler, The Creator"
OKRA,"Tyler, The Creator"
Pothole (feat. Jaden Smith),"Tyler, The Creator"
PUPPET,"Tyler, The Creator"
RUNNING OUT OF TIME,"Tyler, The Creator"
See You Again (feat. Kali Uchis),"Tyler, The Creator"
Sometimes...,"Tyler, The Creator"
WHAT'S GOOD,"Tyler, The Creator"
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator"
Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator"
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator"
You’re The Best Thing About Me,U2
7,Ufo361
Allein sein,Ufo361
"Bad Girls, Good Vibes",Ufo361
Big Drip,Ufo361
Emotions,Ufo361
Emotions 2.0,Ufo361
Final Fantasy,Ufo361
Games,Ufo361
Gib Gas,Ufo361
Irina Shayk,Ufo361
LOW LIFE,Ufo361
Next,Ufo361
NO HUGS,Ufo361
Nummer,Ufo361
On Time,Ufo361
Pass auf wen du liebst,Ufo361
Playlist,Ufo361
Rich Rich,Ufo361
Shit Changed,Ufo361
Shot,Ufo361
Wir sind Kral,Ufo361
Water,Ugly God
22 settembre,Ultimo
I Tuoi Particolari,Ultimo
Yeah! (feat. Lil Jon & Ludacris),Usher
Krvn,UZI
Somebody Else,VÉRITÉ
Harmony Hall,Vampire Weekend
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen
Eruption - 2015 Remaster,Van Halen
Hot for Teacher - 2015 Remaster,Van Halen
Jump - 2015 Remaster,Van Halen
Panama - 2015 Remaster,Van Halen
Runnin' with the Devil - 2015 Remaster,Van Halen
Lay It on Me,Vance Joy
Riptide,Vance Joy
You Got It,Vedo
Ramenez la coupe à la maison,Vegedream
UFF,Veysel
16 Shots,VIC MENSA
Obsession (feat. Jon Bellion),Vice
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice
Astronomia,Vicetone
Christmas Time Is Here - Vocal,Vince Guaraldi Trio
O Tannenbaum,Vince Guaraldi Trio
Opps (with Yugen Blakrok),Vince Staples
Never Let Me Down,VIZE
Are You Bored Yet? (feat. Clairo),Wallows
Feels (feat. Khalid),WATTS
"Ele É Ele, Eu Sou Eu",Wesley Safadão
Passatempo,Wesley Safadão
Romance Com Safadeza,Wesley Safadão
Só Pra Castigar,Wesley Safadão
Last Christmas,Wham!
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston
Lets Link,WhoHeem
8 Letters,Why Don't We
Big Plans,Why Don't We
Feliz Navidad - Recorded at Spotify Studios NYC,Why Don't We
I Don't Belong In This Club,Why Don't We
What Am I,Why Don't We
As I Lay Me Down,Wiktoria
Your New Boyfriend,Wilbur Soot
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW
Wait a Minute!,WILLOW
Escápate Conmigo,Wisin
Escápate Conmigo (feat. Ozuna),Wisin
Fiel - Remix,Wisin
Mi Niña,Wisin
Vacaciones,Wisin
Aullando,Wisin & Yandel
Reggaetón en lo Oscuro,Wisin & Yandel
Fr Fr (feat. Lil Skies),Wiz Khalifa
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa
Hot Now,Wiz Khalifa
Letterman,Wiz Khalifa
